symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
KMSUGAR,KMSUGAR.NS,K.M.Sugar Mills Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,True,False,True,False,False,True,33.55,68.9,28.02,28.11,,,1.43,0.303,,3.25,1.64,0.29,False,False,False,False,SC,2026-08-21,False,False,False,False,98,"Bar vol_ratio=3.25x, spread_ratio=1.64x, close_pos=0.29. Candidate SC: volume 3.25x 20-period avg (threshold >= 2.0x), spread 1.64x 20-period ATR (threshold >= 1.5x), down-close (Open=35.01, Close=33.55, close pos=0.29), Prior peak=36.00, bar low=32.85, decline=8.8% over prior 10 bars (threshold >= 3.0%)",88.66,164.3,80,False,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Weekly WMA Up, RSI(14) Bullish (68.9)) | VSA: Vol Ratio: 3.25x, Close Pos: 0.29 | Candidate Event: SC (Bar vol_ratio=3.25x, spread_ratio=1.64x, close_pos=0.29. Candidate SC: volume 3.25x 20-period avg (threshold >= 2.0x), spread 1.64x 20-period ATR (threshold >= 1.5x), down-close (Open=35.01, Close=33.55, close pos=0.29), Prior peak=36.00, bar low=32.85, decline=8.8% over prior 10 bars (threshold >= 3.0%)) | P&F Target: ₹88.66 (+164.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AKMSUGAR&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKMSUGAR&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKMSUGAR&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KECL,KECL.NS,Kirloskar Electric Company Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,True,True,False,False,True,True,132.23,47.3,125.1,121.1,,,1.44,0.173,,0.46,0.87,0.3,False,False,False,False,ST,2026-08-17,False,False,False,False,97,"Bar vol_ratio=0.78x, spread_ratio=1.00x, close_pos=0.25. Candidate ST: retest of SC low area (SC low=133.25, bar low=135.15, diff=1.4%), volume 0.78x avg strictly lower than SC volume 3.53x, spread 1.00x ATR, close pos=0.25",322.85,144.2,66,False,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (125.1>121.1), BBW Contraction) | VSA: Vol Ratio: 0.46x, Close Pos: 0.30 | Candidate Event: ST (Bar vol_ratio=0.78x, spread_ratio=1.00x, close_pos=0.25. Candidate ST: retest of SC low area (SC low=133.25, bar low=135.15, diff=1.4%), volume 0.78x avg strictly lower than SC volume 3.53x, spread 1.00x ATR, close pos=0.25) | P&F Target: ₹322.85 (+144.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AKECL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKECL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKECL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JSWHL,JSWHL.NS,JSW Holdings Limited,2026-08-21,901,DISQUALIFIED,True,False,43.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,True,11289.0,43.0,11725.12,12199.72,,,1.06,0.137,,0.77,0.87,0.26,False,False,False,False,LPS,2026-08-10,True,False,False,False,120,"Bar vol_ratio=0.70x, spread_ratio=1.12x, close_pos=0.24. Candidate LPS: higher low=11761.00 vs prior Spring low=11067.00 (+6.3%), holding above range support=10530.00, low volume 0.70x avg (threshold < 0.75x), spread 1.12x ATR, close pos=0.24",12292.0,8.9,9,False,[DISQUALIFIED] Score: 43.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AJSWHL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJSWHL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJSWHL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JINDWORLD,JINDWORLD.NS,Jindal Worldwide Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,False,True,False,True,True,True,35.33,48.2,33.74,30.28,,,0.8,0.181,,0.08,0.53,0.35,False,True,False,False,ST,2026-08-10,False,False,False,False,173,"Bar vol_ratio=0.14x, spread_ratio=0.88x, close_pos=0.29. Candidate ST: retest of SC low area (SC low=35.70, bar low=36.55, diff=2.4%), volume 0.14x avg strictly lower than SC volume 4.28x, spread 0.88x ATR, close pos=0.29",57.53,62.8,9,False,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (33.7>30.3), ATR Contraction (0.80<1.0), BBW Contraction) | VSA: Vol Ratio: 0.08x, Close Pos: 0.35, No Demand | Candidate Event: ST (Bar vol_ratio=0.14x, spread_ratio=0.88x, close_pos=0.29. Candidate ST: retest of SC low area (SC low=35.70, bar low=36.55, diff=2.4%), volume 0.14x avg strictly lower than SC volume 4.28x, spread 0.88x ATR, close pos=0.29) | P&F Target: ₹57.53 (+62.8% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AJINDWORLD&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJINDWORLD&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJINDWORLD&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JAMNAAUTO,JAMNAAUTO.NS,Jamna Auto Industries Limited,2026-08-21,901,WATCHLIST,True,False,43.0,False,None,False,False,False,False,False,True,121.41,37.6,132.08,126.84,,,1.11,0.251,,0.4,0.47,0.54,False,False,True,False,ST,2026-08-12,False,False,False,False,86,"Bar vol_ratio=0.74x, spread_ratio=0.82x, close_pos=0.11. Candidate ST: retest of SC low area (SC low=121.48, bar low=123.30, diff=1.5%), volume 0.74x avg strictly lower than SC volume 5.07x, spread 0.82x ATR, close pos=0.11",325.65,168.2,68,False,"[WATCHLIST] Score: 43.0/100.0 | Mech Qual: FAIL | VSA: Vol Ratio: 0.40x, Close Pos: 0.54, No Supply (Dry-up) | Candidate Event: ST (Bar vol_ratio=0.74x, spread_ratio=0.82x, close_pos=0.11. Candidate ST: retest of SC low area (SC low=121.48, bar low=123.30, diff=1.5%), volume 0.74x avg strictly lower than SC volume 5.07x, spread 0.82x ATR, close pos=0.11) | P&F Target: ₹325.65 (+168.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AJAMNAAUTO&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJAMNAAUTO&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJAMNAAUTO&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
IRMENERGY,IRMENERGY.NS,IRM Energy Limited,2026-08-21,700,QUALIFIED_CANDIDATE,True,True,43.0,False,None,False,True,True,False,False,True,286.15,56.8,272.04,270.16,,,1.29,0.227,,0.25,0.49,0.31,False,True,False,False,ST,2026-08-11,False,False,False,False,105,"Bar vol_ratio=2.15x, spread_ratio=1.49x, close_pos=0.54. Candidate ST: retest of SC low area (SC low=288.80, bar low=294.55, diff=2.0%), volume 2.15x avg strictly lower than SC volume 8.67x, spread 1.49x ATR, close pos=0.54",833.95,191.4,37,False,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (272.0>270.2), RSI(14) Bullish (56.8)) | VSA: Vol Ratio: 0.25x, Close Pos: 0.31, No Demand | Candidate Event: ST (Bar vol_ratio=2.15x, spread_ratio=1.49x, close_pos=0.54. Candidate ST: retest of SC low area (SC low=288.80, bar low=294.55, diff=2.0%), volume 2.15x avg strictly lower than SC volume 8.67x, spread 1.49x ATR, close pos=0.54) | P&F Target: ₹833.95 (+191.4% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AIRMENERGY&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AIRMENERGY&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AIRMENERGY&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
INDUSTOWER,INDUSTOWER.NS,Indus Towers Limited,2026-08-21,901,WATCHLIST,True,False,43.0,False,None,False,False,False,True,True,True,375.75,48.2,380.94,393.23,,,0.88,0.056,,0.81,0.87,0.76,False,False,False,False,LPS,2026-08-03,True,False,False,False,93,"Bar vol_ratio=0.39x, spread_ratio=0.74x, close_pos=0.63. Candidate LPS: higher low=375.95 vs prior Spring low=357.93 (+5.0%), holding above range support=357.93, low volume 0.39x avg (threshold < 0.75x), spread 0.74x ATR, close pos=0.63",656.5,74.7,39,True,"[WATCHLIST] Score: 43.0/100.0 | Mech Qual: FAIL (ATR Contraction (0.88<1.0), BBW Contraction) | VSA: Vol Ratio: 0.81x, Close Pos: 0.76 | Candidate Event: LPS (Bar vol_ratio=0.39x, spread_ratio=0.74x, close_pos=0.63. Candidate LPS: higher low=375.95 vs prior Spring low=357.93 (+5.0%), holding above range support=357.93, low volume 0.39x avg (threshold < 0.75x), spread 0.74x ATR, close pos=0.63) | P&F Target: ₹656.50 (+74.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AINDUSTOWER&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AINDUSTOWER&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AINDUSTOWER&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
IIFLCAPS,IIFLCAPS.NS,IIFL Capital Services Limited,2026-08-21,900,WATCHLIST,True,False,43.0,False,None,False,False,False,True,True,True,335.65,48.8,338.28,331.66,,,0.82,0.014,,0.73,1.3,0.68,False,False,False,False,LPS,2026-07-30,True,False,False,False,122,"Bar vol_ratio=0.48x, spread_ratio=0.50x, close_pos=0.57. Candidate LPS: higher low=334.55 vs prior Spring low=332.05 (+0.8%), holding above range support=332.05, low volume 0.48x avg (threshold < 0.75x), spread 0.50x ATR, close pos=0.57",419.69,25.0,16,True,"[WATCHLIST] Score: 43.0/100.0 | Mech Qual: FAIL (ATR Contraction (0.82<1.0), BBW Contraction) | VSA: Vol Ratio: 0.73x, Close Pos: 0.68 | Candidate Event: LPS (Bar vol_ratio=0.48x, spread_ratio=0.50x, close_pos=0.57. Candidate LPS: higher low=334.55 vs prior Spring low=332.05 (+0.8%), holding above range support=332.05, low volume 0.48x avg (threshold < 0.75x), spread 0.50x ATR, close pos=0.57) | P&F Target: ₹419.69 (+25.0% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AIIFLCAPS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AIIFLCAPS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AIIFLCAPS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
HIKAL,HIKAL.NS,Hikal Limited,2026-08-21,900,WATCHLIST,True,False,43.0,False,None,False,False,False,True,True,True,215.61,47.0,219.64,206.14,,,0.88,0.106,,0.43,0.68,0.52,False,False,False,False,ST,2026-08-10,False,False,False,False,122,"Bar vol_ratio=0.50x, spread_ratio=0.58x, close_pos=0.48. Candidate ST: retest of SC low area (SC low=216.05, bar low=222.00, diff=2.8%), volume 0.50x avg strictly lower than SC volume 5.56x, spread 0.58x ATR, close pos=0.48",279.62,29.7,6,False,"[WATCHLIST] Score: 43.0/100.0 | Mech Qual: FAIL (ATR Contraction (0.88<1.0), BBW Contraction) | VSA: Vol Ratio: 0.43x, Close Pos: 0.52 | Candidate Event: ST (Bar vol_ratio=0.50x, spread_ratio=0.58x, close_pos=0.48. Candidate ST: retest of SC low area (SC low=216.05, bar low=222.00, diff=2.8%), volume 0.50x avg strictly lower than SC volume 5.56x, spread 0.58x ATR, close pos=0.48) | P&F Target: ₹279.62 (+29.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AHIKAL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AHIKAL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AHIKAL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
HECPROJECT,HECPROJECT.NS,HEC Infra Projects Limited,2026-08-21,900,WATCHLIST,True,False,43.0,False,None,False,False,False,True,False,False,115.97,35.5,130.49,128.48,,,0.92,0.231,,0.68,0.6,0.21,False,False,True,False,SC,2026-08-14,False,False,False,False,139,"Bar vol_ratio=2.12x, spread_ratio=2.83x, close_pos=0.28. Candidate SC: volume 2.12x 20-period avg (threshold >= 2.0x), spread 2.83x 20-period ATR (threshold >= 1.5x), down-close (Open=137.50, Close=130.05, close pos=0.28), Prior peak=142.00, bar low=123.00, decline=13.4% over prior 10 bars (threshold >= 3.0%)",326.7,181.7,63,False,"[WATCHLIST] Score: 43.0/100.0 | Mech Qual: FAIL (ATR Contraction (0.92<1.0)) | VSA: Vol Ratio: 0.68x, Close Pos: 0.21, No Supply (Dry-up) | Candidate Event: SC (Bar vol_ratio=2.12x, spread_ratio=2.83x, close_pos=0.28. Candidate SC: volume 2.12x 20-period avg (threshold >= 2.0x), spread 2.83x 20-period ATR (threshold >= 1.5x), down-close (Open=137.50, Close=130.05, close pos=0.28), Prior peak=142.00, bar low=123.00, decline=13.4% over prior 10 bars (threshold >= 3.0%)) | P&F Target: ₹326.70 (+181.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AHECPROJECT&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AHECPROJECT&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AHECPROJECT&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
HARDWYN,HARDWYN.NS,Hardwyn India Limited,2026-08-21,901,WATCHLIST,True,False,43.0,False,None,False,False,False,True,True,True,9.08,18.8,13.81,15.56,,,0.72,0.303,,0.71,0.61,0.12,False,False,False,False,ST,2026-08-21,False,False,False,False,136,"Bar vol_ratio=0.71x, spread_ratio=0.61x, close_pos=0.12. Candidate ST: retest of SC low area (SC low=8.80, bar low=9.04, diff=2.7%), volume 0.71x avg strictly lower than SC volume 3.46x, spread 0.61x ATR, close pos=0.12",32.24,255.0,28,False,"[WATCHLIST] Score: 43.0/100.0 | Mech Qual: FAIL (ATR Contraction (0.72<1.0), BBW Contraction) | VSA: Vol Ratio: 0.71x, Close Pos: 0.12 | Candidate Event: ST (Bar vol_ratio=0.71x, spread_ratio=0.61x, close_pos=0.12. Candidate ST: retest of SC low area (SC low=8.80, bar low=9.04, diff=2.7%), volume 0.71x avg strictly lower than SC volume 3.46x, spread 0.61x ATR, close pos=0.12) | P&F Target: ₹32.24 (+255.0% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AHARDWYN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AHARDWYN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AHARDWYN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GULPOLY,GULPOLY.NS,Gulshan Polyols Limited,2026-08-21,900,QUALIFIED_CANDIDATE,True,True,43.0,False,None,True,False,False,False,True,True,190.71,48.1,193.98,189.23,,,1.05,0.14,,0.34,0.59,0.59,False,False,True,False,ST,2026-08-11,False,False,False,False,110,"Bar vol_ratio=0.18x, spread_ratio=0.52x, close_pos=0.03. Candidate ST: retest of SC low area (SC low=203.00, bar low=198.00, diff=2.5%), volume 0.18x avg strictly lower than SC volume 3.60x, spread 0.52x ATR, close pos=0.03",673.78,253.3,81,False,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Weekly WMA Up, BBW Contraction) | VSA: Vol Ratio: 0.34x, Close Pos: 0.59, No Supply (Dry-up) | Candidate Event: ST (Bar vol_ratio=0.18x, spread_ratio=0.52x, close_pos=0.03. Candidate ST: retest of SC low area (SC low=203.00, bar low=198.00, diff=2.5%), volume 0.18x avg strictly lower than SC volume 3.60x, spread 0.52x ATR, close pos=0.03) | P&F Target: ₹673.78 (+253.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGULPOLY&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGULPOLY&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGULPOLY&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GTLINFRA,GTLINFRA.NS,GTL Infrastructure Limited,2026-08-21,901,WATCHLIST,True,False,43.0,False,None,False,False,False,True,True,True,1.23,45.1,1.31,1.31,,,0.79,0.091,,1.86,1.5,0.33,False,False,False,False,LPS,2026-07-27,True,False,False,False,104,"Bar vol_ratio=0.59x, spread_ratio=0.65x, close_pos=0.00. Candidate LPS: higher low=1.22 vs prior Spring low=1.18 (+3.4%), holding above range support=1.18, low volume 0.59x avg (threshold < 0.75x), spread 0.65x ATR, close pos=0.00",2.87,133.3,2,True,"[WATCHLIST] Score: 43.0/100.0 | Mech Qual: FAIL (ATR Contraction (0.79<1.0), BBW Contraction) | VSA: Vol Ratio: 1.86x, Close Pos: 0.33 | Candidate Event: LPS (Bar vol_ratio=0.59x, spread_ratio=0.65x, close_pos=0.00. Candidate LPS: higher low=1.22 vs prior Spring low=1.18 (+3.4%), holding above range support=1.18, low volume 0.59x avg (threshold < 0.75x), spread 0.65x ATR, close pos=0.00) | P&F Target: ₹2.87 (+133.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGTLINFRA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGTLINFRA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGTLINFRA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GROWW,GROWW.NS,Billionbrains Garage Ventures Limited,2026-08-21,196,QUALIFIED_CANDIDATE,True,True,43.0,False,None,True,False,False,True,True,True,197.01,50.3,199.25,197.7,,,0.78,0.062,,1.18,1.35,0.3,False,False,False,False,ST,2026-08-20,False,False,False,False,12,"Bar vol_ratio=2.04x, spread_ratio=1.71x, close_pos=0.85. Candidate ST: retest of SC low area (SC low=190.86, bar low=193.71, diff=1.5%), volume 2.04x avg strictly lower than SC volume 2.59x, spread 1.71x ATR, close pos=0.85",241.79,22.7,14,False,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.78<1.0), BBW Contraction) | VSA: Vol Ratio: 1.18x, Close Pos: 0.30 | Candidate Event: ST (Bar vol_ratio=2.04x, spread_ratio=1.71x, close_pos=0.85. Candidate ST: retest of SC low area (SC low=190.86, bar low=193.71, diff=1.5%), volume 2.04x avg strictly lower than SC volume 2.59x, spread 1.71x ATR, close pos=0.85) | P&F Target: ₹241.79 (+22.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGROWW&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGROWW&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGROWW&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GRAPHITE,GRAPHITE.NS,Graphite India Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,True,False,True,False,True,True,710.75,56.1,655.08,677.74,,,1.15,0.168,,0.48,0.94,0.2,False,False,False,False,LPS,2026-07-20,True,False,False,False,102,"Bar vol_ratio=0.57x, spread_ratio=0.60x, close_pos=0.76. Candidate LPS: higher low=627.35 vs prior Spring low=563.81 (+11.3%), holding above range support=563.81, low volume 0.57x avg (threshold < 0.75x), spread 0.60x ATR, close pos=0.76",1171.38,64.8,37,True,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Weekly WMA Up, RSI(14) Bullish (56.1), BBW Contraction) | VSA: Vol Ratio: 0.48x, Close Pos: 0.20 | Candidate Event: LPS (Bar vol_ratio=0.57x, spread_ratio=0.60x, close_pos=0.76. Candidate LPS: higher low=627.35 vs prior Spring low=563.81 (+11.3%), holding above range support=563.81, low volume 0.57x avg (threshold < 0.75x), spread 0.60x ATR, close pos=0.76) | P&F Target: ₹1171.38 (+64.8% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGRAPHITE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGRAPHITE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGRAPHITE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GOKEX,GOKEX.NS,Gokaldas Exports Limited,2026-08-21,901,WATCHLIST,True,False,43.0,False,None,False,False,False,True,True,True,797.6,48.4,816.64,754.35,,,0.83,0.077,,0.53,0.58,0.39,False,False,True,False,AR,2026-08-13,False,False,False,False,120,"Bar vol_ratio=1.03x, spread_ratio=0.98x, close_pos=0.84. Candidate AR: up bar 1 bar(s) after SC (SC date=2026-08-12 00:00:00, SC price=762.25), Open=761.10, Close=783.00, close pos=0.84, volume 1.03x avg (threshold >= 1.0x), spread 0.98x ATR",1205.3,51.1,33,False,"[WATCHLIST] Score: 43.0/100.0 | Mech Qual: FAIL (ATR Contraction (0.83<1.0), BBW Contraction) | VSA: Vol Ratio: 0.53x, Close Pos: 0.39, No Supply (Dry-up) | Candidate Event: AR (Bar vol_ratio=1.03x, spread_ratio=0.98x, close_pos=0.84. Candidate AR: up bar 1 bar(s) after SC (SC date=2026-08-12 00:00:00, SC price=762.25), Open=761.10, Close=783.00, close pos=0.84, volume 1.03x avg (threshold >= 1.0x), spread 0.98x ATR) | P&F Target: ₹1205.30 (+51.1% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGOKEX&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGOKEX&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGOKEX&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GICRE,GICRE.NS,General Insurance Corporation of India,2026-08-21,901,WATCHLIST,True,False,43.0,False,None,False,False,False,True,True,True,355.75,45.8,360.47,375.43,,,0.8,0.033,,1.15,1.29,0.06,False,False,False,False,ST,2026-08-17,False,False,False,False,85,"Bar vol_ratio=0.78x, spread_ratio=1.06x, close_pos=0.81. Candidate ST: retest of SC low area (SC low=347.40, bar low=351.30, diff=1.1%), volume 0.78x avg strictly lower than SC volume 2.71x, spread 1.06x ATR, close pos=0.81",993.3,179.2,104,False,"[WATCHLIST] Score: 43.0/100.0 | Mech Qual: FAIL (ATR Contraction (0.80<1.0), BBW Contraction) | VSA: Vol Ratio: 1.15x, Close Pos: 0.06 | Candidate Event: ST (Bar vol_ratio=0.78x, spread_ratio=1.06x, close_pos=0.81. Candidate ST: retest of SC low area (SC low=347.40, bar low=351.30, diff=1.1%), volume 0.78x avg strictly lower than SC volume 2.71x, spread 1.06x ATR, close pos=0.81) | P&F Target: ₹993.30 (+179.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGICRE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGICRE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGICRE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ETHOSLTD,ETHOSLTD.NS,Ethos Limited,2026-08-21,900,QUALIFIED_CANDIDATE,True,True,43.0,False,None,False,True,True,False,False,True,2840.5,58.6,2613.46,2507.44,,,1.14,0.185,,0.11,0.47,0.29,False,False,True,False,ST,2026-08-20,False,False,False,False,138,"Bar vol_ratio=0.16x, spread_ratio=0.54x, close_pos=0.26. Candidate ST: retest of SC low area (SC low=2850.10, bar low=2849.10, diff=0.0%), volume 0.16x avg strictly lower than SC volume 5.53x, spread 0.54x ATR, close pos=0.26",4869.3,71.4,68,False,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (2613.5>2507.4), RSI(14) Bullish (58.6)) | VSA: Vol Ratio: 0.11x, Close Pos: 0.29, No Supply (Dry-up) | Candidate Event: ST (Bar vol_ratio=0.16x, spread_ratio=0.54x, close_pos=0.26. Candidate ST: retest of SC low area (SC low=2850.10, bar low=2849.10, diff=0.0%), volume 0.16x avg strictly lower than SC volume 5.53x, spread 0.54x ATR, close pos=0.26) | P&F Target: ₹4869.30 (+71.4% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AETHOSLTD&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AETHOSLTD&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AETHOSLTD&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
EIHOTEL,EIHOTEL.NS,EIH Limited,2026-08-21,901,WATCHLIST,True,False,43.0,False,None,False,False,False,True,False,True,302.75,40.0,320.71,316.7,,,0.76,0.182,,0.33,0.68,0.81,False,False,False,False,ST,2026-08-11,False,False,False,False,84,"Bar vol_ratio=0.93x, spread_ratio=0.52x, close_pos=0.66. Candidate ST: retest of SC low area (SC low=304.35, bar low=299.50, diff=1.6%), volume 0.93x avg strictly lower than SC volume 6.85x, spread 0.52x ATR, close pos=0.66",582.18,92.3,43,False,"[WATCHLIST] Score: 43.0/100.0 | Mech Qual: FAIL (ATR Contraction (0.76<1.0)) | VSA: Vol Ratio: 0.33x, Close Pos: 0.81 | Candidate Event: ST (Bar vol_ratio=0.93x, spread_ratio=0.52x, close_pos=0.66. Candidate ST: retest of SC low area (SC low=304.35, bar low=299.50, diff=1.6%), volume 0.93x avg strictly lower than SC volume 6.85x, spread 0.52x ATR, close pos=0.66) | P&F Target: ₹582.18 (+92.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AEIHOTEL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AEIHOTEL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AEIHOTEL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
DVL,DVL.NS,Dhunseri Ventures Limited,2026-08-21,899,QUALIFIED_CANDIDATE,True,True,43.0,False,None,False,True,True,False,False,True,269.49,59.7,246.96,243.2,,,1.66,0.239,,0.27,0.6,0.69,False,False,False,False,SOS,2026-08-05,False,True,False,False,117,"Bar vol_ratio=2.05x, spread_ratio=2.50x, close_pos=0.75. Candidate SOS: close=262.60 broke above range resistance=250.61 (+4.78%), strong close position=0.75 (threshold > 0.7), volume 2.05x avg (threshold >= 1.5x), spread 2.50x ATR",737.39,173.6,66,True,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (247.0>243.2), RSI(14) Bullish (59.7)) | VSA: Vol Ratio: 0.27x, Close Pos: 0.69 | Candidate Event: SOS (Bar vol_ratio=2.05x, spread_ratio=2.50x, close_pos=0.75. Candidate SOS: close=262.60 broke above range resistance=250.61 (+4.78%), strong close position=0.75 (threshold > 0.7), volume 2.05x avg (threshold >= 1.5x), spread 2.50x ATR) | P&F Target: ₹737.39 (+173.6% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ADVL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ADVL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ADVL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
