symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
KANPRPLA,KANPRPLA.NS,Kanpur Plastipack Limited,2026-08-21,899,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,260.91,65.5,208.51,202.96,,,1.36,0.391,,1.73,1.61,0.12,False,False,False,False,UTAD,2026-08-21,False,False,False,True,124,"Bar vol_ratio=1.73x, spread_ratio=1.61x, close_pos=0.12. Candidate UTAD: intrabar high=281.44 exceeded range resistance=272.20 (+3.39%), closed back below at 260.91 (close pos=0.12), elevated volume 1.73x avg (threshold >= 1.5x), spread 1.61x ATR",239.63,-8.2,23,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AKANPRPLA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKANPRPLA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKANPRPLA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JSWENERGY,JSWENERGY.NS,JSW Energy Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,False,True,False,True,544.95,42.4,559.16,553.6,,,0.81,0.073,,0.65,1.14,0.4,False,False,False,False,UTAD,2026-05-29,False,False,False,True,78,"Bar vol_ratio=2.45x, spread_ratio=1.51x, close_pos=0.12. Candidate UTAD: intrabar high=615.26 exceeded range resistance=606.84 (+1.39%), closed back below at 593.03 (close pos=0.12), elevated volume 2.45x avg (threshold >= 1.5x), spread 1.51x ATR",775.28,42.3,40,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AJSWENERGY&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJSWENERGY&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJSWENERGY&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JSWCEMENT,JSWCEMENT.NS,JSW Cement Limited,2026-08-21,255,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,False,True,False,True,126.04,36.9,133.09,129.21,,,0.89,0.094,,1.21,0.75,0.59,False,False,False,False,UTAD,2026-07-21,False,False,False,True,34,"Bar vol_ratio=1.57x, spread_ratio=1.06x, close_pos=0.26. Candidate UTAD: intrabar high=143.40 exceeded range resistance=142.99 (+0.29%), closed back below at 140.97 (close pos=0.26), elevated volume 1.57x avg (threshold >= 1.5x), spread 1.06x ATR",178.25,41.4,16,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AJSWCEMENT&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJSWCEMENT&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJSWCEMENT&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JSFB,JSFB.NS,Jana Small Finance Bank Limited,2026-08-21,626,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,True,True,582.35,59.9,513.12,482.57,,,1.18,0.123,,5.8,1.75,0.45,False,False,False,False,UTAD,2026-08-21,False,False,False,True,81,"Bar vol_ratio=5.80x, spread_ratio=1.75x, close_pos=0.45. Candidate UTAD: intrabar high=606.95 exceeded range resistance=593.00 (+2.35%), closed back below at 582.35 (close pos=0.45), elevated volume 5.80x avg (threshold >= 1.5x), spread 1.75x ATR",1361.45,133.8,60,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AJSFB&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJSFB&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJSFB&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JKIPL,JKIPL.NS,Jinkushal Industries Limited,2026-08-21,222,DISQUALIFIED,True,False,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,True,False,102.32,56.7,101.1,93.87,,,0.99,0.071,,0.97,1.06,0.89,False,False,False,False,SC,2026-06-18,False,False,False,False,44,"Bar vol_ratio=2.67x, spread_ratio=1.55x, close_pos=0.09. Candidate SC: volume 2.67x 20-period avg (threshold >= 2.0x), spread 1.55x 20-period ATR (threshold >= 1.5x), down-close (Open=119.70, Close=112.18, close pos=0.09), Prior peak=118.70, bar low=111.48, decline=6.1% over prior 10 bars (threshold >= 3.0%)",101.05,-1.2,8,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AJKIPL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJKIPL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJKIPL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JKIL,JKIL.NS,J.Kumar Infraprojects Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,False,True,506.3,58.0,495.22,494.88,,,0.99,0.069,,0.7,0.86,0.63,False,False,False,False,UTAD,2026-08-19,False,False,False,True,116,"Bar vol_ratio=1.70x, spread_ratio=1.44x, close_pos=0.13. Candidate UTAD: intrabar high=519.85 exceeded range resistance=515.50 (+0.84%), closed back below at 504.70 (close pos=0.13), elevated volume 1.70x avg (threshold >= 1.5x), spread 1.44x ATR",697.6,37.8,25,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AJKIL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJKIL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJKIL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JGCHEM,JGCHEM.NS,J.G.Chemicals Limited,2026-08-21,606,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,621.85,68.7,492.55,445.62,,,1.6,0.378,,0.16,0.62,0.82,False,False,False,False,UTAD,2026-08-11,False,False,False,True,70,"Bar vol_ratio=2.02x, spread_ratio=1.55x, close_pos=0.28. Candidate UTAD: intrabar high=654.00 exceeded range resistance=647.30 (+1.04%), closed back below at 622.35 (close pos=0.28), elevated volume 2.02x avg (threshold >= 1.5x), spread 1.55x ATR",728.7,17.2,51,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AJGCHEM&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJGCHEM&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJGCHEM&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JAYAGROGN,JAYAGROGN.NS,Jayant Agro Organics Limited,2026-08-21,899,DISQUALIFIED,True,False,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,False,True,True,False,220.69,51.9,215.42,210.23,,,0.86,0.081,,0.27,0.48,0.69,False,True,False,False,UTAD,2026-05-15,False,False,False,True,116,"Bar vol_ratio=1.80x, spread_ratio=2.17x, close_pos=0.05. Candidate UTAD: intrabar high=236.26 exceeded range resistance=235.96 (+0.13%), closed back below at 219.62 (close pos=0.05), elevated volume 1.80x avg (threshold >= 1.5x), spread 2.17x ATR",242.98,10.1,13,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AJAYAGROGN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJAYAGROGN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJAYAGROGN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ITDC,ITDC.NS,India Tourism Development Corporation Limited,2026-08-21,900,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,False,True,True,True,684.3,46.4,679.77,622.12,,,0.72,0.08,,0.23,0.45,0.28,False,False,True,False,UTAD,2026-07-20,False,False,False,True,101,"Bar vol_ratio=1.88x, spread_ratio=2.11x, close_pos=0.45. Candidate UTAD: intrabar high=822.00 exceeded range resistance=820.00 (+0.24%), closed back below at 773.90 (close pos=0.45), elevated volume 1.88x avg (threshold >= 1.5x), spread 2.11x ATR",618.0,-9.7,14,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AITDC&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AITDC&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AITDC&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
INOXINDIA,INOXINDIA.NS,INOX India Limited,2026-08-21,661,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,False,True,True,True,1930.2,49.9,1930.99,1705.8,,,0.71,0.057,,0.72,0.85,0.51,False,False,False,False,UTAD,2026-06-09,False,False,False,True,72,"Bar vol_ratio=2.17x, spread_ratio=1.43x, close_pos=0.32. Candidate UTAD: intrabar high=1753.00 exceeded range resistance=1695.36 (+3.40%), closed back below at 1686.70 (close pos=0.32), elevated volume 2.17x avg (threshold >= 1.5x), spread 1.43x ATR",1987.46,3.0,18,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AINOXINDIA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AINOXINDIA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AINOXINDIA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ICIL,ICIL.NS,Indo Count Industries Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,443.55,62.5,407.83,349.13,,,1.23,0.173,,0.41,0.99,0.81,False,False,False,False,UTAD,2026-08-18,False,False,False,True,95,"Bar vol_ratio=14.58x, spread_ratio=3.41x, close_pos=0.68. Candidate UTAD: intrabar high=462.00 exceeded range resistance=461.97 (+0.01%), closed back below at 437.70 (close pos=0.68), elevated volume 14.58x avg (threshold >= 1.5x), spread 3.41x ATR",475.37,7.2,51,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AICIL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AICIL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AICIL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
HYUNDAI,HYUNDAI.NS,Hyundai Motor India Limited,2026-08-21,458,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,True,True,2218.8,64.8,2032.75,1930.08,,,0.93,0.17,,0.92,0.75,0.19,False,False,False,False,UTAD,2026-08-03,False,False,False,True,48,"Bar vol_ratio=1.83x, spread_ratio=0.81x, close_pos=0.15. Candidate UTAD: intrabar high=2226.34 exceeded range resistance=2187.11 (+1.79%), closed back below at 2186.12 (close pos=0.15), elevated volume 1.83x avg (threshold >= 1.5x), spread 0.81x ATR",3639.41,64.0,31,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AHYUNDAI&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AHYUNDAI&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AHYUNDAI&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GVPTECH,GVPTECH.NS,GVP Infotech Limited,2026-08-21,899,DISQUALIFIED,True,False,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,True,False,7.34,62.9,6.93,6.83,,,0.87,0.061,,4.4,3.45,0.5,False,False,False,False,UTAD,2026-06-22,False,False,False,True,126,"Bar vol_ratio=7.30x, spread_ratio=2.79x, close_pos=0.41. Candidate UTAD: intrabar high=7.89 exceeded range resistance=7.74 (+1.94%), closed back below at 7.28 (close pos=0.41), elevated volume 7.30x avg (threshold >= 1.5x), spread 2.79x ATR",19.11,160.4,16,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AGVPTECH&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGVPTECH&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGVPTECH&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GUJALKALI,GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,2026-08-21,900,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,True,True,True,True,684.25,55.9,643.99,667.66,,,0.89,0.058,,0.54,0.6,0.75,False,False,False,False,UTAD,2026-08-03,False,False,False,True,119,"Bar vol_ratio=3.15x, spread_ratio=1.42x, close_pos=0.44. Candidate UTAD: intrabar high=719.00 exceeded range resistance=714.95 (+0.57%), closed back below at 697.25 (close pos=0.44), elevated volume 3.15x avg (threshold >= 1.5x), spread 1.42x ATR",1308.45,91.2,47,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AGUJALKALI&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGUJALKALI&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGUJALKALI&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
FLUOROCHEM,FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,True,True,4621.9,58.5,4233.48,3895.27,,,1.19,0.095,,0.37,0.68,0.17,False,False,False,False,UTAD,2026-08-12,False,False,False,True,87,"Bar vol_ratio=4.76x, spread_ratio=1.79x, close_pos=0.55. Candidate UTAD: intrabar high=4695.00 exceeded range resistance=4653.20 (+0.90%), closed back below at 4565.80 (close pos=0.55), elevated volume 4.76x avg (threshold >= 1.5x), spread 1.79x ATR",7766.2,68.0,73,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AFLUOROCHEM&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AFLUOROCHEM&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AFLUOROCHEM&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
FILATEX,FILATEX.NS,Filatex India Limited,2026-08-21,900,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,True,True,83.06,62.5,67.89,56.39,,,1.05,0.247,,0.53,0.97,0.48,False,False,False,False,UTAD,2026-08-03,False,False,False,True,134,"Bar vol_ratio=1.71x, spread_ratio=1.35x, close_pos=0.64. Candidate UTAD: intrabar high=79.00 exceeded range resistance=77.54 (+1.88%), closed back below at 76.70 (close pos=0.64), elevated volume 1.71x avg (threshold >= 1.5x), spread 1.35x ATR",82.22,-1.0,13,False,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AFILATEX&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AFILATEX&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AFILATEX&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
FEDFINA,FEDFINA.NS,Fedbank Financial Services Limited,2026-08-21,677,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,True,True,156.84,57.3,153.54,152.12,,,0.76,0.055,,1.7,1.4,0.51,False,False,False,False,UTAD,2026-07-15,False,False,False,True,87,"Bar vol_ratio=7.39x, spread_ratio=3.21x, close_pos=0.41. Candidate UTAD: intrabar high=174.40 exceeded range resistance=166.44 (+4.78%), closed back below at 163.55 (close pos=0.41), elevated volume 7.39x avg (threshold >= 1.5x), spread 3.21x ATR",328.58,109.5,59,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AFEDFINA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AFEDFINA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AFEDFINA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
EMBDL,EMBDL.NS,Embassy Developments Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,True,True,64.87,58.5,62.87,59.71,,,0.98,0.084,,2.01,1.05,0.85,False,False,False,False,UTAD,2026-08-11,False,False,False,True,107,"Bar vol_ratio=4.07x, spread_ratio=2.62x, close_pos=0.11. Candidate UTAD: intrabar high=69.60 exceeded range resistance=67.67 (+2.85%), closed back below at 64.72 (close pos=0.11), elevated volume 4.07x avg (threshold >= 1.5x), spread 2.62x ATR",258.92,299.1,46,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AEMBDL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AEMBDL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AEMBDL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
DELHIVERY,DELHIVERY.NS,Delhivery Limited,2026-08-21,901,DISQUALIFIED,True,False,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,True,True,450.7,37.6,477.81,467.26,,,0.84,0.085,,0.35,0.48,0.4,False,True,False,False,UTAD,2026-07-10,False,False,False,True,128,"Bar vol_ratio=2.11x, spread_ratio=0.73x, close_pos=0.67. Candidate UTAD: intrabar high=524.00 exceeded range resistance=523.00 (+0.19%), closed back below at 520.30 (close pos=0.67), elevated volume 2.11x avg (threshold >= 1.5x), spread 0.73x ATR",1239.75,175.1,52,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ADELHIVERY&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ADELHIVERY&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ADELHIVERY&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
DCBBANK,DCBBANK.NS,DCB Bank Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,203.59,65.0,187.89,184.27,,,1.1,0.108,,4.88,2.59,0.92,False,False,False,False,UTAD,2026-08-21,False,False,False,True,95,"Bar vol_ratio=4.88x, spread_ratio=2.59x, close_pos=0.92. Candidate UTAD: intrabar high=205.00 exceeded range resistance=204.74 (+0.13%), closed back below at 203.59 (close pos=0.92), elevated volume 4.88x avg (threshold >= 1.5x), spread 2.59x ATR",214.53,5.4,28,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ADCBBANK&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ADCBBANK&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ADCBBANK&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
CREDITACC,CREDITACC.NS,CREDITACCESS GRAMEEN LIMITED,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,False,True,True,True,1496.1,43.7,1510.38,1402.78,,,0.77,0.075,,0.78,1.32,0.32,False,False,False,False,UTAD,2026-07-27,False,False,False,True,96,"Bar vol_ratio=7.66x, spread_ratio=1.21x, close_pos=0.64. Candidate UTAD: intrabar high=1614.00 exceeded range resistance=1608.10 (+0.37%), closed back below at 1591.10 (close pos=0.64), elevated volume 7.66x avg (threshold >= 1.5x), spread 1.21x ATR",3564.1,138.2,76,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ACREDITACC&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ACREDITACC&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ACREDITACC&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
CRAMC,CRAMC.NS,Canara Robeco Asset Management Company Limited,2026-08-21,213,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,True,True,264.7,58.0,255.81,252.85,,,0.81,0.064,,1.36,1.43,0.65,False,False,False,False,UTAD,2026-07-22,False,False,False,True,24,"Bar vol_ratio=16.55x, spread_ratio=3.18x, close_pos=0.09. Candidate UTAD: intrabar high=294.00 exceeded range resistance=267.32 (+9.98%), closed back below at 266.81 (close pos=0.09), elevated volume 16.55x avg (threshold >= 1.5x), spread 3.18x ATR",397.02,50.0,23,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ACRAMC&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ACRAMC&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ACRAMC&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
COSMOFIRST,COSMOFIRST.NS,COSMO FIRST LIMITED,2026-08-21,900,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,True,True,922.95,55.7,852.87,785.42,,,1.19,0.106,,0.24,0.73,0.11,False,False,False,False,UTAD,2026-08-10,False,False,False,True,118,"Bar vol_ratio=2.21x, spread_ratio=1.62x, close_pos=0.52. Candidate UTAD: intrabar high=954.95 exceeded range resistance=943.00 (+1.27%), closed back below at 927.15 (close pos=0.52), elevated volume 2.21x avg (threshold >= 1.5x), spread 1.62x ATR",1754.34,90.1,35,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ACOSMOFIRST&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ACOSMOFIRST&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ACOSMOFIRST&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
CLEAN,CLEAN.NS,Clean Science and Technology Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,False,True,825.5,59.9,777.47,777.46,,,0.97,0.2,,0.45,0.83,0.26,False,False,False,False,UTAD,2026-04-23,False,False,False,True,135,"Bar vol_ratio=12.82x, spread_ratio=2.48x, close_pos=0.45. Candidate UTAD: intrabar high=842.90 exceeded range resistance=820.00 (+2.79%), closed back below at 800.70 (close pos=0.45), elevated volume 12.82x avg (threshold >= 1.5x), spread 2.48x ATR",2527.14,206.1,41,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ACLEAN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ACLEAN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ACLEAN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
CHENNPETRO,CHENNPETRO.NS,Chennai Petroleum Corporation Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,1393.5,61.5,1183.42,1099.47,,,1.24,0.303,,0.32,0.4,0.48,False,True,False,False,UTAD,2026-08-19,False,False,False,True,120,"Bar vol_ratio=1.86x, spread_ratio=0.91x, close_pos=0.28. Candidate UTAD: intrabar high=1489.70 exceeded range resistance=1454.50 (+2.42%), closed back below at 1440.30 (close pos=0.28), elevated volume 1.86x avg (threshold >= 1.5x), spread 0.91x ATR",1239.64,-11.0,13,False,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ACHENNPETRO&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ACHENNPETRO&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ACHENNPETRO&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
