symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
AKUMS,AKUMS.NS,Akums Drugs and Pharmaceuticals Limited,2026-08-21,508,HIGH_PRIORITY_CANDIDATE,True,True,62.5,False,None,True,True,True,False,False,True,750.0,65.1,669.79,601.15,,,1.2,0.225,,0.67,0.64,0.14,False,False,False,False,SOS,2026-08-11,False,True,False,False,60,"Bar vol_ratio=3.21x, spread_ratio=1.73x, close_pos=0.79. Candidate SOS: close=760.95 broke above range resistance=756.85 (+0.54%), strong close position=0.79 (threshold > 0.7), volume 3.21x avg (threshold >= 1.5x), spread 1.73x ATR",878.55,17.1,12,True,"[HIGH_PRIORITY_CANDIDATE] Score: 62.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (669.8>601.1), RSI(14) Bullish (65.1)) | VSA: Vol Ratio: 0.67x, Close Pos: 0.14 | Candidate Event: SOS (Bar vol_ratio=3.21x, spread_ratio=1.73x, close_pos=0.79. Candidate SOS: close=760.95 broke above range resistance=756.85 (+0.54%), strong close position=0.79 (threshold > 0.7), volume 3.21x avg (threshold >= 1.5x), spread 1.73x ATR) | P&F Target: ₹878.55 (+17.1% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AAKUMS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAKUMS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAKUMS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AGI,AGI.NS,AGI Greenpac Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,62.5,False,None,False,True,True,True,True,True,753.6,68.2,703.54,646.0,,,0.92,0.062,,4.16,2.23,0.89,False,False,False,False,SOS,2026-08-21,False,True,False,False,113,"Bar vol_ratio=4.16x, spread_ratio=2.23x, close_pos=0.89. Candidate SOS: close=753.60 broke above range resistance=748.00 (+0.75%), strong close position=0.89 (threshold > 0.7), volume 4.16x avg (threshold >= 1.5x), spread 2.23x ATR",1065.55,41.4,28,True,"[HIGH_PRIORITY_CANDIDATE] Score: 62.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (703.5>646.0), RSI(14) Bullish (68.2), ATR Contraction (0.92<1.0), BBW Contraction) | VSA: Vol Ratio: 4.16x, Close Pos: 0.89 | Candidate Event: SOS (Bar vol_ratio=4.16x, spread_ratio=2.23x, close_pos=0.89. Candidate SOS: close=753.60 broke above range resistance=748.00 (+0.75%), strong close position=0.89 (threshold > 0.7), volume 4.16x avg (threshold >= 1.5x), spread 2.23x ATR) | P&F Target: ₹1065.55 (+41.4% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AAGI&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAGI&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAGI&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ADFFOODS,ADFFOODS.NS,ADF Foods Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,62.5,False,None,True,False,False,True,True,True,267.6,43.2,292.01,271.66,,,0.63,0.217,,0.51,0.72,0.42,False,False,False,False,LPS,2026-08-11,True,False,False,False,111,"Bar vol_ratio=0.71x, spread_ratio=0.82x, close_pos=0.54. Candidate LPS: higher low=260.25 vs prior Spring low=255.85 (+1.7%), holding above range support=255.85, low volume 0.71x avg (threshold < 0.75x), spread 0.82x ATR, close pos=0.54",228.56,-14.6,17,True,"[HIGH_PRIORITY_CANDIDATE] Score: 62.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.63<1.0), BBW Contraction) | VSA: Vol Ratio: 0.51x, Close Pos: 0.42 | Candidate Event: LPS (Bar vol_ratio=0.71x, spread_ratio=0.82x, close_pos=0.54. Candidate LPS: higher low=260.25 vs prior Spring low=255.85 (+1.7%), holding above range support=255.85, low volume 0.71x avg (threshold < 0.75x), spread 0.82x ATR, close pos=0.54) | P&F Target: ₹228.56 (+-14.6% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AADFFOODS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AADFFOODS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AADFFOODS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ADANIPOWER,ADANIPOWER.NS,Adani Power Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,62.5,False,None,True,False,False,True,True,True,205.5,40.8,216.59,215.65,,,0.75,0.056,,0.73,0.65,1.0,False,False,False,False,LPS,2026-08-14,True,False,False,False,118,"Bar vol_ratio=0.74x, spread_ratio=0.65x, close_pos=0.08. Candidate LPS: higher low=205.00 vs prior Spring low=204.11 (+0.4%), holding above range support=204.11, low volume 0.74x avg (threshold < 0.75x), spread 0.65x ATR, close pos=0.08",246.43,19.9,32,True,"[HIGH_PRIORITY_CANDIDATE] Score: 62.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.75<1.0), BBW Contraction) | VSA: Vol Ratio: 0.73x, Close Pos: 1.00 | Candidate Event: LPS (Bar vol_ratio=0.74x, spread_ratio=0.65x, close_pos=0.08. Candidate LPS: higher low=205.00 vs prior Spring low=204.11 (+0.4%), holding above range support=204.11, low volume 0.74x avg (threshold < 0.75x), spread 0.65x ATR, close pos=0.08) | P&F Target: ₹246.43 (+19.9% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AADANIPOWER&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AADANIPOWER&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AADANIPOWER&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ADANIPORTS,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,62.5,False,None,True,False,False,True,True,True,1700.0,44.5,1771.73,1725.64,,,0.75,0.069,,0.5,0.52,0.88,False,True,False,False,LPS,2026-08-17,True,False,False,False,109,"Bar vol_ratio=0.68x, spread_ratio=0.72x, close_pos=0.50. Candidate LPS: higher low=1678.10 vs prior Spring low=1640.40 (+2.3%), holding above range support=1640.40, low volume 0.68x avg (threshold < 0.75x), spread 0.72x ATR, close pos=0.50",2736.08,60.9,46,True,"[HIGH_PRIORITY_CANDIDATE] Score: 62.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.75<1.0), BBW Contraction) | VSA: Vol Ratio: 0.50x, Close Pos: 0.88, No Demand | Candidate Event: LPS (Bar vol_ratio=0.68x, spread_ratio=0.72x, close_pos=0.50. Candidate LPS: higher low=1678.10 vs prior Spring low=1640.40 (+2.3%), holding above range support=1640.40, low volume 0.68x avg (threshold < 0.75x), spread 0.72x ATR, close pos=0.50) | P&F Target: ₹2736.08 (+60.9% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AADANIPORTS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AADANIPORTS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AADANIPORTS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ADANIGREEN,ADANIGREEN.NS,Adani Green Energy Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,62.5,False,None,True,False,False,True,True,True,1320.0,38.0,1449.58,1373.26,,,0.72,0.094,,0.76,0.44,0.67,False,True,False,False,LPS,2026-08-14,True,False,False,False,92,"Bar vol_ratio=0.48x, spread_ratio=0.77x, close_pos=1.00. Candidate LPS: higher low=1315.10 vs prior Spring low=1314.00 (+0.1%), holding above range support=1314.00, low volume 0.48x avg (threshold < 0.75x), spread 0.77x ATR, close pos=1.00",2880.8,118.2,31,True,"[HIGH_PRIORITY_CANDIDATE] Score: 62.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.72<1.0), BBW Contraction) | VSA: Vol Ratio: 0.76x, Close Pos: 0.67, No Demand | Candidate Event: LPS (Bar vol_ratio=0.48x, spread_ratio=0.77x, close_pos=1.00. Candidate LPS: higher low=1315.10 vs prior Spring low=1314.00 (+0.1%), holding above range support=1314.00, low volume 0.48x avg (threshold < 0.75x), spread 0.77x ATR, close pos=1.00) | P&F Target: ₹2880.80 (+118.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AADANIGREEN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AADANIGREEN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AADANIGREEN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ACE,ACE.NS,Action Construction Equipment Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,62.5,False,None,True,True,True,False,True,True,1182.2,65.5,1037.33,964.11,,,1.13,0.149,,0.91,1.1,0.85,False,False,False,False,SOS,2026-08-18,False,True,False,False,91,"Bar vol_ratio=2.96x, spread_ratio=1.65x, close_pos=0.95. Candidate SOS: close=1184.80 broke above range resistance=1149.00 (+3.12%), strong close position=0.95 (threshold > 0.7), volume 2.96x avg (threshold >= 1.5x), spread 1.65x ATR",1353.5,14.5,20,True,"[HIGH_PRIORITY_CANDIDATE] Score: 62.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (1037.3>964.1), RSI(14) Bullish (65.5), BBW Contraction) | VSA: Vol Ratio: 0.91x, Close Pos: 0.85 | Candidate Event: SOS (Bar vol_ratio=2.96x, spread_ratio=1.65x, close_pos=0.95. Candidate SOS: close=1184.80 broke above range resistance=1149.00 (+3.12%), strong close position=0.95 (threshold > 0.7), volume 2.96x avg (threshold >= 1.5x), spread 1.65x ATR) | P&F Target: ₹1353.50 (+14.5% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AACE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AACE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AACE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
TVSMOTOR,TVSMOTOR.NS,TVS Motor Company Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,61.0,False,None,True,True,True,True,True,True,4390.0,66.4,3883.23,3694.07,,,0.79,0.142,,0.78,0.63,1.0,False,False,False,False,SOS,2026-07-31,False,True,False,False,91,"Bar vol_ratio=2.22x, spread_ratio=1.20x, close_pos=0.91. Candidate SOS: close=4313.10 broke above range resistance=4219.00 (+2.23%), strong close position=0.91 (threshold > 0.7), volume 2.22x avg (threshold >= 1.5x), spread 1.20x ATR",4677.4,6.5,35,False,"[HIGH_PRIORITY_CANDIDATE] Score: 61.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (3883.2>3694.1), RSI(14) Bullish (66.4), ATR Contraction (0.79<1.0), BBW Contraction) | VSA: Vol Ratio: 0.78x, Close Pos: 1.00 | Candidate Event: SOS (Bar vol_ratio=2.22x, spread_ratio=1.20x, close_pos=0.91. Candidate SOS: close=4313.10 broke above range resistance=4219.00 (+2.23%), strong close position=0.91 (threshold > 0.7), volume 2.22x avg (threshold >= 1.5x), spread 1.20x ATR) | P&F Target: ₹4677.40 (+6.5% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ATVSMOTOR&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ATVSMOTOR&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ATVSMOTOR&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
STYLAMIND,STYLAMIND.NS,Stylam Industries Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,61.0,False,None,True,True,True,True,True,True,3601.7,56.1,3382.47,2970.33,,,0.92,0.121,,2.46,1.18,0.74,False,False,False,True,LPS,2026-08-04,True,False,False,False,115,"Bar vol_ratio=0.23x, spread_ratio=0.52x, close_pos=0.54. Candidate LPS: higher low=3470.20 vs prior ST low=3401.00 (+2.0%), holding above range support=2772.30, low volume 0.23x avg (threshold < 0.75x), spread 0.52x ATR, close pos=0.54",3883.0,7.8,12,False,"[HIGH_PRIORITY_CANDIDATE] Score: 61.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (3382.5>2970.3), RSI(14) Bullish (56.1), ATR Contraction (0.92<1.0), BBW Contraction) | VSA: Vol Ratio: 2.46x, Close Pos: 0.74 | Candidate Event: LPS (Bar vol_ratio=0.23x, spread_ratio=0.52x, close_pos=0.54. Candidate LPS: higher low=3470.20 vs prior ST low=3401.00 (+2.0%), holding above range support=2772.30, low volume 0.23x avg (threshold < 0.75x), spread 0.52x ATR, close pos=0.54) | P&F Target: ₹3883.00 (+7.8% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASTYLAMIND&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASTYLAMIND&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASTYLAMIND&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
OMNI,OMNI.NS,Omnitech Engineering Limited,2026-08-21,118,HIGH_PRIORITY_CANDIDATE,True,True,61.0,False,None,False,True,False,False,True,True,581.0,50.5,554.9,482.4,,,1.48,0.241,,0.15,0.24,0.73,False,True,False,False,LPS,2026-08-13,True,False,False,False,18,"Bar vol_ratio=0.49x, spread_ratio=0.68x, close_pos=0.58. Candidate LPS: higher low=568.20 vs prior ST low=565.00 (+0.6%), holding above range support=445.00, low volume 0.49x avg (threshold < 0.75x), spread 0.68x ATR, close pos=0.58",658.5,13.3,12,False,"[HIGH_PRIORITY_CANDIDATE] Score: 61.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (554.9>482.4), BBW Contraction) | VSA: Vol Ratio: 0.15x, Close Pos: 0.73, No Demand | Candidate Event: LPS (Bar vol_ratio=0.49x, spread_ratio=0.68x, close_pos=0.58. Candidate LPS: higher low=568.20 vs prior ST low=565.00 (+0.6%), holding above range support=445.00, low volume 0.49x avg (threshold < 0.75x), spread 0.68x ATR, close pos=0.58) | P&F Target: ₹658.50 (+13.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AOMNI&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AOMNI&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AOMNI&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
HINDCOPPER,HINDCOPPER.NS,Hindustan Copper Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,61.0,False,None,True,False,True,False,False,True,572.7,65.5,508.32,526.69,,,1.61,0.248,,1.2,0.91,0.57,False,False,False,False,LPS,2026-08-19,True,False,False,False,124,"Bar vol_ratio=0.56x, spread_ratio=0.75x, close_pos=0.12. Candidate LPS: higher low=553.00 vs prior Spring low=469.00 (+17.9%), holding above range support=469.00, low volume 0.56x avg (threshold < 0.75x), spread 0.75x ATR, close pos=0.12",653.85,14.2,33,False,"[HIGH_PRIORITY_CANDIDATE] Score: 61.0/100.0 | Mech Qual: PASS (Weekly WMA Up, RSI(14) Bullish (65.5)) | VSA: Vol Ratio: 1.20x, Close Pos: 0.57 | Candidate Event: LPS (Bar vol_ratio=0.56x, spread_ratio=0.75x, close_pos=0.12. Candidate LPS: higher low=553.00 vs prior Spring low=469.00 (+17.9%), holding above range support=469.00, low volume 0.56x avg (threshold < 0.75x), spread 0.75x ATR, close pos=0.12) | P&F Target: ₹653.85 (+14.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AHINDCOPPER&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AHINDCOPPER&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AHINDCOPPER&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
HCG,HCG.NS,Healthcare Global Enterprises Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,61.0,False,None,False,True,True,False,False,True,725.95,61.7,663.98,634.17,,,1.22,0.155,,0.51,0.73,0.46,False,False,False,False,SOS,2026-08-10,False,True,False,False,152,"Bar vol_ratio=2.14x, spread_ratio=2.25x, close_pos=0.93. Candidate SOS: close=715.65 broke above range resistance=688.20 (+3.99%), strong close position=0.93 (threshold > 0.7), volume 2.14x avg (threshold >= 1.5x), spread 2.25x ATR",831.9,14.6,27,False,"[HIGH_PRIORITY_CANDIDATE] Score: 61.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (664.0>634.2), RSI(14) Bullish (61.7)) | VSA: Vol Ratio: 0.51x, Close Pos: 0.46 | Candidate Event: SOS (Bar vol_ratio=2.14x, spread_ratio=2.25x, close_pos=0.93. Candidate SOS: close=715.65 broke above range resistance=688.20 (+3.99%), strong close position=0.93 (threshold > 0.7), volume 2.14x avg (threshold >= 1.5x), spread 2.25x ATR) | P&F Target: ₹831.90 (+14.6% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AHCG&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AHCG&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AHCG&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AARTIPHARM,AARTIPHARM.NS,Aarti Pharmalabs Limited,2026-08-21,882,HIGH_PRIORITY_CANDIDATE,True,True,61.0,False,None,False,True,True,False,False,True,816.8,58.9,720.97,706.0,,,1.58,0.46,,0.4,0.81,0.34,False,False,False,False,SOS,2026-08-10,False,True,False,False,88,"Bar vol_ratio=10.74x, spread_ratio=2.20x, close_pos=1.00. Candidate SOS: close=823.00 broke above range resistance=743.60 (+10.68%), strong close position=1.00 (threshold > 0.7), volume 10.74x avg (threshold >= 1.5x), spread 2.20x ATR",922.65,13.0,47,False,"[HIGH_PRIORITY_CANDIDATE] Score: 61.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (721.0>706.0), RSI(14) Bullish (58.9)) | VSA: Vol Ratio: 0.40x, Close Pos: 0.34 | Candidate Event: SOS (Bar vol_ratio=10.74x, spread_ratio=2.20x, close_pos=1.00. Candidate SOS: close=823.00 broke above range resistance=743.60 (+10.68%), strong close position=1.00 (threshold > 0.7), volume 10.74x avg (threshold >= 1.5x), spread 2.20x ATR) | P&F Target: ₹922.65 (+13.0% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AAARTIPHARM&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAARTIPHARM&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAARTIPHARM&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
VTL,VTL.NS,Vardhman Textiles Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,False,False,True,True,True,602.9,47.5,624.11,608.74,,,0.73,0.075,,0.9,1.04,0.73,False,False,False,False,LPS,2026-08-06,True,False,False,False,83,"Bar vol_ratio=0.50x, spread_ratio=0.46x, close_pos=0.23. Candidate LPS: higher low=600.00 vs prior ST low=589.00 (+1.9%), holding above range support=570.25, low volume 0.50x avg (threshold < 0.75x), spread 0.46x ATR, close pos=0.23",842.2,39.7,16,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.73<1.0), BBW Contraction) | VSA: Vol Ratio: 0.90x, Close Pos: 0.73 | Candidate Event: LPS (Bar vol_ratio=0.50x, spread_ratio=0.46x, close_pos=0.23. Candidate LPS: higher low=600.00 vs prior ST low=589.00 (+1.9%), holding above range support=570.25, low volume 0.50x avg (threshold < 0.75x), spread 0.46x ATR, close pos=0.23) | P&F Target: ₹842.20 (+39.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AVTL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AVTL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AVTL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
VMART,VMART.NS,V-Mart Retail Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,False,True,True,True,False,True,838.85,65.8,776.99,709.42,,,0.96,0.163,,4.66,2.02,0.64,False,False,False,False,LPS,2026-07-31,True,False,False,False,159,"Bar vol_ratio=0.62x, spread_ratio=1.29x, close_pos=0.90. Candidate LPS: higher low=745.70 vs prior ST low=708.50 (+5.3%), holding above range support=629.01, low volume 0.62x avg (threshold < 0.75x), spread 1.29x ATR, close pos=0.90",1559.1,85.9,52,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (777.0>709.4), RSI(14) Bullish (65.8), ATR Contraction (0.96<1.0)) | VSA: Vol Ratio: 4.66x, Close Pos: 0.64 | Candidate Event: LPS (Bar vol_ratio=0.62x, spread_ratio=1.29x, close_pos=0.90. Candidate LPS: higher low=745.70 vs prior ST low=708.50 (+5.3%), holding above range support=629.01, low volume 0.62x avg (threshold < 0.75x), spread 1.29x ATR, close pos=0.90) | P&F Target: ₹1559.10 (+85.9% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AVMART&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AVMART&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AVMART&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
TIPSMUSIC,TIPSMUSIC.NS,Tips Music Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,False,False,True,True,True,650.95,44.4,667.52,648.71,,,0.71,0.096,,0.65,0.48,0.3,False,False,True,False,LPS,2026-07-27,True,False,False,False,123,"Bar vol_ratio=0.46x, spread_ratio=0.55x, close_pos=0.76. Candidate LPS: higher low=696.90 vs prior Spring low=611.85 (+13.9%), holding above range support=611.85, low volume 0.46x avg (threshold < 0.75x), spread 0.55x ATR, close pos=0.76",886.55,36.2,29,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.71<1.0), BBW Contraction) | VSA: Vol Ratio: 0.65x, Close Pos: 0.30, No Supply (Dry-up) | Candidate Event: LPS (Bar vol_ratio=0.46x, spread_ratio=0.55x, close_pos=0.76. Candidate LPS: higher low=696.90 vs prior Spring low=611.85 (+13.9%), holding above range support=611.85, low volume 0.46x avg (threshold < 0.75x), spread 0.55x ATR, close pos=0.76) | P&F Target: ₹886.55 (+36.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ATIPSMUSIC&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ATIPSMUSIC&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ATIPSMUSIC&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
TINNARUBR,TINNARUBR.NS,Tinna Rubber and Infrastructure Limited,2026-08-21,337,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,True,False,True,True,True,1034.9,46.1,1018.08,885.22,,,0.83,0.124,,0.36,0.62,0.27,False,False,False,False,LPS,2026-07-28,True,False,False,False,51,"Bar vol_ratio=0.27x, spread_ratio=0.82x, close_pos=0.24. Candidate LPS: higher low=1090.10 vs prior ST low=1072.00 (+1.7%), holding above range support=710.55, low volume 0.27x avg (threshold < 0.75x), spread 0.82x ATR, close pos=0.24",1493.6,44.3,13,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (1018.1>885.2), ATR Contraction (0.83<1.0), BBW Contraction) | VSA: Vol Ratio: 0.36x, Close Pos: 0.27 | Candidate Event: LPS (Bar vol_ratio=0.27x, spread_ratio=0.82x, close_pos=0.24. Candidate LPS: higher low=1090.10 vs prior ST low=1072.00 (+1.7%), holding above range support=710.55, low volume 0.27x avg (threshold < 0.75x), spread 0.82x ATR, close pos=0.24) | P&F Target: ₹1493.60 (+44.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ATINNARUBR&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ATINNARUBR&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ATINNARUBR&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SSWL,SSWL.NS,Steel Strips Wheels Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,True,False,True,True,True,295.0,48.4,272.36,242.19,,,0.99,0.112,,1.29,1.03,0.16,False,False,False,False,LPS,2026-07-21,True,False,False,False,126,"Bar vol_ratio=0.74x, spread_ratio=1.08x, close_pos=0.60. Candidate LPS: higher low=272.51 vs prior ST low=264.65 (+3.0%), holding above range support=194.76, low volume 0.74x avg (threshold < 0.75x), spread 1.08x ATR, close pos=0.60",441.3,49.6,27,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (272.4>242.2), ATR Contraction (0.99<1.0), BBW Contraction) | VSA: Vol Ratio: 1.29x, Close Pos: 0.16 | Candidate Event: LPS (Bar vol_ratio=0.74x, spread_ratio=1.08x, close_pos=0.60. Candidate LPS: higher low=272.51 vs prior ST low=264.65 (+3.0%), holding above range support=194.76, low volume 0.74x avg (threshold < 0.75x), spread 1.08x ATR, close pos=0.60) | P&F Target: ₹441.30 (+49.6% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASSWL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASSWL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASSWL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SOUTHBANK,SOUTHBANK.NS,The South Indian Bank Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,60.5,False,None,True,False,False,True,True,True,44.97,43.9,45.87,42.98,,,0.55,0.061,,0.59,0.57,0.12,False,False,True,False,LPS,2026-07-24,True,False,False,False,97,"Bar vol_ratio=0.50x, spread_ratio=0.87x, close_pos=0.39. Candidate LPS: higher low=45.45 vs prior ST low=43.51 (+4.5%), holding above range support=37.41, low volume 0.50x avg (threshold < 0.75x), spread 0.87x ATR, close pos=0.39",56.57,25.8,14,False,"[HIGH_PRIORITY_CANDIDATE] Score: 60.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.55<1.0), BBW Contraction) | VSA: Vol Ratio: 0.59x, Close Pos: 0.12, No Supply (Dry-up) | Candidate Event: LPS (Bar vol_ratio=0.50x, spread_ratio=0.87x, close_pos=0.39. Candidate LPS: higher low=45.45 vs prior ST low=43.51 (+4.5%), holding above range support=37.41, low volume 0.50x avg (threshold < 0.75x), spread 0.87x ATR, close pos=0.39) | P&F Target: ₹56.57 (+25.8% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASOUTHBANK&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASOUTHBANK&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASOUTHBANK&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
